distancia	duracion	Selected	Cluster	Silhouette
8308.0	943.0	No	C2	
1605.0	441.0	No	C1	
3553.0	890.0	No	C1	
2214.0	362.0	No	C1	
1309.0	389.0	No	C1	
2721.0	767.0	No	C1	
1722.0	506.0	No	C1	
1668.0	585.0	No	C1	
8735.0	1846.0	No	C2	
5209.0	869.0	No	C2	
3403.0	812.0	No	C1	
4077.0	935.0	No	C1	
8508.0	1406.0	No	C2	
2706.0	763.0	No	C1	
4570.0	1432.0	No	C1	
1554.0	567.0	No	C1	
964.0	334.0	No	C1	
5709.0	935.0	No	C2	
4070.0	1039.0	No	C1	
11734.0	1714.0	No	C2	
2474.0	634.0	No	C1	
1335.0	541.0	No	C1	
1049.0	402.0	No	C1	
4392.0	1172.0	No	C1	
5122.0	1029.0	No	C2	
6083.0	1511.0	No	C2	
1673.0	524.0	No	C1	
1415.0	451.0	No	C1	
7269.0	1648.0	No	C2	
8455.0	1649.0	No	C2	
2421.0	630.0	No	C1	
2158.0	527.0	No	C1	
6434.0	1538.0	No	C2	
2061.0	457.0	No	C1	
5627.0	1136.0	No	C2	
4205.0	1163.0	No	C1	
5050.0	1044.0	No	C2	
1037.0	372.0	No	C1	
3990.0	866.0	No	C1	
952.0	375.0	No	C1	
3203.0	725.0	No	C1	
977.0	398.0	No	C1	
4300.0	1088.0	No	C1	
2125.0	614.0	No	C1	
282.0	491.0	No	C1	
8411.0	618.0	No	C2	
1808.0	493.0	No	C1	
7601.0	1705.0	No	C2	
5794.0	1561.0	No	C2	
2383.0	716.0	No	C1	
6214.0	1390.0	No	C2	
2122.0	825.0	No	C1	
5958.0	1211.0	No	C2	
3960.0	1027.0	No	C1	
1850.0	527.0	No	C1	
1798.0	477.0	No	C1	
4855.0	809.0	No	C1	
871.0	669.0	No	C1	
35.0	1695.0	No	C1	
4608.0	657.0	No	C1	
1836.0	580.0	No	C1	
5961.0	1028.0	No	C2	
7504.0	1818.0	No	C2	
3448.0	769.0	No	C1	
3392.0	775.0	No	C1	
1160.0	3740.0	No	C1	
4114.0	1044.0	No	C1	
4671.0	1152.0	No	C1	
4037.0	678.0	No	C1	
1016.0	564.0	No	C1	
5493.0	1171.0	No	C2	
1615.0	632.0	No	C1	
3990.0	1139.0	No	C1	
1129.0	447.0	No	C1	
1578.0	672.0	No	C1	
976.0	423.0	No	C1	
3709.0	1214.0	No	C1	
1533.0	1078.0	No	C1	
2078.0	765.0	No	C1	
3736.0	770.0	No	C1	
4870.0	1228.0	No	C2	
5809.0	1540.0	No	C2	
1502.0	448.0	No	C1	
2601.0	705.0	No	C1	
1304.0	407.0	No	C1	
2454.0	725.0	No	C1	
4168.0	1166.0	No	C1	
4122.0	1006.0	No	C1	
5042.0	1052.0	No	C2	
1414.0	558.0	No	C1	
1958.0	598.0	No	C1	
5425.0	1169.0	No	C2	
6353.0	1619.0	No	C2	
2469.0	737.0	No	C1	
1532.0	1394.0	No	C1	
2044.0	557.0	No	C1	
2762.0	651.0	No	C1	
7226.0	1573.0	No	C2	
3893.0	979.0	No	C1	
3367.0	815.0	No	C1	
4308.0	1254.0	No	C1	
5514.0	1358.0	No	C2	
5493.0	1130.0	No	C2	
1709.0	546.0	No	C1	
1126.0	291.0	No	C1	
4243.0	1078.0	No	C1	
3077.0	962.0	No	C1	
3116.0	945.0	No	C1	
3676.0	1068.0	No	C1	
3111.0	662.0	No	C1	
3738.0	853.0	No	C1	
3630.0	794.0	No	C1	
1766.0	530.0	No	C1	
3019.0	563.0	No	C1	
797.0	305.0	No	C1	
4509.0	653.0	No	C1	
2727.0	849.0	No	C1	
6456.0	1524.0	No	C2	
1016.0	225.0	No	C1	
4263.0	950.0	No	C1	
2364.0	469.0	No	C1	
1343.0	624.0	No	C1	
2827.0	812.0	No	C1	
775.0	1014.0	No	C1	
2528.0	710.0	No	C1	
3216.0	486.0	No	C1	
1083.0	320.0	No	C1	
1534.0	463.0	No	C1	
1666.0	566.0	No	C1	
4337.0	1601.0	No	C1	
4950.0	1029.0	No	C2	
4679.0	1119.0	No	C1	
1505.0	488.0	No	C1	
5273.0	1469.0	No	C2	
10275.0	2205.0	No	C2	
5993.0	1419.0	No	C2	
5665.0	1280.0	No	C2	
1624.0	462.0	No	C1	
1329.0	457.0	No	C1	
1780.0	524.0	No	C1	
10485.0	1703.0	No	C2	
1945.0	597.0	No	C1	
1337.0	303.0	No	C1	
7248.0	1700.0	No	C2	
3425.0	927.0	No	C1	
4878.0	1318.0	No	C2	
4900.0	870.0	No	C2	
3621.0	974.0	No	C1	
1181.0	451.0	No	C1	
2493.0	716.0	No	C1	
5912.0	1039.0	No	C2	
1103.0	443.0	No	C1	
2665.0	819.0	No	C1	
5970.0	1148.0	No	C2	
5276.0	1260.0	No	C2	
4936.0	800.0	No	C2	
4621.0	948.0	No	C1	
2257.0	627.0	No	C1	
2904.0	932.0	No	C1	
4194.0	1011.0	No	C1	
5262.0	1086.0	No	C2	
621.0	159.0	No	C1	
13961.0	2311.0	No	C2	
5817.0	1410.0	No	C2	
147.0	1703.0	No	C1	
3248.0	770.0	No	C1	
0.0	1677.0	No	C1	
43.0	490.0	No	C1	
4422.0	1293.0	No	C1	
443.0	1679.0	No	C1	
6015.0	1352.0	No	C2	
4463.0	1223.0	No	C1	
7791.0	1765.0	No	C2	
3213.0	832.0	No	C1	
3804.0	1101.0	No	C1	
4321.0	789.0	No	C1	
1939.0	743.0	No	C1	
848.0	243.0	No	C1	
1163.0	434.0	No	C1	
1987.0	576.0	No	C1	
2092.0	518.0	No	C1	
2984.0	976.0	No	C1	
3492.0	913.0	No	C1	
3170.0	896.0	No	C1	
2393.0	696.0	No	C1	
1588.0	478.0	No	C1	
2020.0	397.0	No	C1	
1311.0	344.0	No	C1	
4286.0	735.0	No	C1	
5056.0	1321.0	No	C2	
1539.0	491.0	No	C1	
3583.0	1011.0	No	C1	
2437.0	725.0	No	C1	
1491.0	279.0	No	C1	
5802.0	1216.0	No	C2	
6470.0	1489.0	No	C2	
4520.0	996.0	No	C1	
3161.0	715.0	No	C1	
1222.0	463.0	No	C1	
5594.0	1318.0	No	C2	
3672.0	980.0	No	C1	
4696.0	954.0	No	C1	
618.0	272.0	No	C1	
5940.0	1190.0	No	C2	
10110.0	2016.0	No	C2	
3507.0	862.0	No	C1	
5835.0	1100.0	No	C2	
4629.0	1747.0	No	C1	
5985.0	1526.0	No	C2	
7053.0	1727.0	No	C2	
2934.0	896.0	No	C1	
964.0	375.0	No	C1	
5659.0	1446.0	No	C2	
2601.0	647.0	No	C1	
5558.0	1208.0	No	C2	
4083.0	1116.0	No	C1	
5721.0	1356.0	No	C2	
8364.0	1764.0	No	C2	
2328.0	750.0	No	C1	
6145.0	1174.0	No	C2	
9506.0	1982.0	No	C2	
2446.0	793.0	No	C1	
5623.0	926.0	No	C2	
1265.0	367.0	No	C1	
1754.0	518.0	No	C1	
1655.0	737.0	No	C1	
523.0	198.0	No	C1	
3977.0	1094.0	No	C1	
2712.0	804.0	No	C1	
5586.0	1275.0	No	C2	
1926.0	545.0	No	C1	
2218.0	659.0	No	C1	
2390.0	851.0	No	C1	
3834.0	997.0	No	C1	
2120.0	633.0	No	C1	
2492.0	630.0	No	C1	
2718.0	737.0	No	C1	
541.0	300.0	No	C1	
2882.0	911.0	No	C1	
2723.0	696.0	No	C1	
1153.0	460.0	No	C1	
1653.0	556.0	No	C1	
1727.0	692.0	No	C1	
4035.0	751.0	No	C1	
2611.0	953.0	No	C1	
5661.0	1131.0	No	C2	
3019.0	835.0	No	C1	
2928.0	704.0	No	C1	
9058.0	1233.0	No	C2	
2072.0	599.0	No	C1	
2152.0	810.0	No	C1	
3751.0	1048.0	No	C1	
2191.0	582.0	No	C1	
4267.0	1113.0	No	C1	
4656.0	1084.0	No	C1	
6702.0	1802.0	No	C2	
522.0	240.0	No	C1	
2043.0	639.0	No	C1	
1657.0	371.0	No	C1	
12119.0	1763.0	No	C2	
3060.0	941.0	No	C1	
8367.0	1238.0	No	C2	
1783.0	574.0	No	C1	
4518.0	1209.0	No	C1	
4719.0	1029.0	No	C1	
884.0	216.0	No	C1	
900.0	1070.0	No	C1	
4344.0	1082.0	No	C1	
3940.0	1222.0	No	C1	
5630.0	1389.0	No	C2	
10342.0	1044.0	No	C2	
1676.0	603.0	No	C1	
2589.0	910.0	No	C1	
2860.0	777.0	No	C1	
6810.0	1008.0	No	C2	
1152.0	369.0	No	C1	
3849.0	1035.0	No	C1	
6156.0	1252.0	No	C2	
1635.0	865.0	No	C1	
2235.0	478.0	No	C1	
2316.0	315.0	No	C1	
3513.0	1093.0	No	C1	
5582.0	1298.0	No	C2	
5820.0	1454.0	No	C2	
2718.0	754.0	No	C1	
3460.0	1040.0	No	C1	
1827.0	611.0	No	C1	
1269.0	372.0	No	C1	
3598.0	1127.0	No	C1	
2173.0	899.0	No	C1	
3333.0	844.0	No	C1	
6021.0	1557.0	No	C2	
1316.0	398.0	No	C1	
8051.0	1957.0	No	C2	
6719.0	1316.0	No	C2	
7218.0	1529.0	No	C2	
3385.0	463.0	No	C1	
6487.0	1234.0	No	C2	
7437.0	1335.0	No	C2	
3031.0	819.0	No	C1	
10423.0	1664.0	No	C2	
3791.0	802.0	No	C1	
1830.0	431.0	No	C1	
2703.0	771.0	No	C1	
4460.0	1201.0	No	C1	
2853.0	551.0	No	C1	
2072.0	562.0	No	C1	
7291.0	1336.0	No	C2	
5022.0	602.0	No	C2	
5677.0	1286.0	No	C2	
8714.0	1220.0	No	C2	
1913.0	537.0	No	C1	
1939.0	683.0	No	C1	
5781.0	1232.0	No	C2	
10723.0	2154.0	No	C2	
6657.0	1556.0	No	C2	
3580.0	977.0	No	C1	
3.0	557.0	No	C1	
5946.0	1423.0	No	C2	
6362.0	1307.0	No	C2	
2954.0	815.0	No	C1	
12169.0	1600.0	No	C2	
329.0	655.0	No	C1	
6586.0	1135.0	No	C2	
6118.0	1537.0	No	C2	
5784.0	1403.0	No	C2	
2030.0	717.0	No	C1	
1912.0	753.0	No	C1	
5056.0	1177.0	No	C2	
3609.0	1095.0	No	C1	
5562.0	1339.0	No	C2	
7950.0	1035.0	No	C2	
4751.0	1133.0	No	C1	
2753.0	549.0	No	C1	
5308.0	861.0	No	C2	
7912.0	1761.0	No	C2	
2690.0	745.0	No	C1	
2064.0	536.0	No	C1	
2795.0	737.0	No	C1	
1344.0	384.0	No	C1	
5551.0	1510.0	No	C2	
2926.0	951.0	No	C1	
3290.0	936.0	No	C1	
3635.0	950.0	No	C1	
3949.0	1015.0	No	C1	
2837.0	784.0	No	C1	
5274.0	1333.0	No	C2	
4414.0	1396.0	No	C1	
3400.0	1040.0	No	C1	
4927.0	1019.0	No	C2	
927.0	583.0	No	C1	
1269.0	362.0	No	C1	
4355.0	1100.0	No	C1	
5699.0	1282.0	No	C2	
4746.0	865.0	No	C1	
1540.0	567.0	No	C1	
7568.0	1615.0	No	C2	
4789.0	1131.0	No	C1	
1050.0	448.0	No	C1	
5113.0	1278.0	No	C2	
7578.0	1918.0	No	C2	
2548.0	576.0	No	C1	
4497.0	1063.0	No	C1	
3542.0	957.0	No	C1	
9794.0	1963.0	No	C2	
5559.0	1272.0	No	C2	
5601.0	975.0	No	C2	
1660.0	556.0	No	C1	
5804.0	1318.0	No	C2	
2143.0	810.0	No	C1	
5017.0	838.0	No	C2	
3853.0	1041.0	No	C1	
3528.0	930.0	No	C1	
1207.0	626.0	No	C1	
1667.0	739.0	No	C1	
7814.0	1614.0	No	C2	
4655.0	1084.0	No	C1	
3473.0	1018.0	No	C1	
11703.0	1487.0	No	C2	
168.0	369.0	No	C1	
6708.0	1802.0	No	C2	
6325.0	1231.0	No	C2	
4556.0	1209.0	No	C1	
10712.0	2008.0	No	C2	
827.0	329.0	No	C1	
1058.0	280.0	No	C1	
967.0	289.0	No	C1	
2262.0	824.0	No	C1	
3079.0	1096.0	No	C1	
8351.0	1990.0	No	C2	
3710.0	394.0	No	C1	
1304.0	524.0	No	C1	
6384.0	1605.0	No	C2	
10040.0	2118.0	No	C2	
6173.0	1332.0	No	C2	
1270.0	371.0	No	C1	
2353.0	315.0	No	C1	
0.0	329.0	No	C1	
2079.0	568.0	No	C1	
3446.0	812.0	No	C1	
2808.0	673.0	No	C1	
10657.0	611.0	No	C2	
739.0	294.0	No	C1	
5737.0	1310.0	No	C2	
2632.0	613.0	No	C1	
7124.0	737.0	No	C2	
2748.0	754.0	No	C1	
8060.0	1957.0	No	C2	
3304.0	844.0	No	C1	
6130.0	1246.0	No	C2	
6352.0	1189.0	No	C2	
2550.0	602.0	No	C1	
1758.0	598.0	No	C1	
1292.0	364.0	No	C1	
7413.0	1335.0	No	C2	
2675.0	772.0	No	C1	
1829.0	431.0	No	C1	
3904.0	1159.0	No	C1	
8414.0	1533.0	No	C2	
2285.0	736.0	No	C1	
4116.0	920.0	No	C1	
3638.0	896.0	No	C1	
1463.0	435.0	No	C1	
12670.0	802.0	No	C2	
1034.0	473.0	No	C1	
1171.0	451.0	No	C1	
7195.0	1580.0	No	C2	
4755.0	1291.0	No	C1	
1128.0	452.0	No	C1	
4380.0	1340.0	No	C1	
9533.0	1424.0	No	C2	
7516.0	1738.0	No	C2	
8505.0	1763.0	No	C2	
249.0	655.0	No	C1	
3929.0	891.0	No	C1	
6416.0	954.0	No	C2	
1624.0	666.0	No	C1	
5286.0	1403.0	No	C2	
1024.0	495.0	No	C1	
2335.0	671.0	No	C1	
1267.0	304.0	No	C1	
1471.0	300.0	No	C1	
3610.0	1095.0	No	C1	
5540.0	1227.0	No	C2	
1333.0	365.0	No	C1	
3643.0	847.0	No	C1	
3351.0	535.0	No	C1	
3401.0	713.0	No	C1	
2285.0	759.0	No	C1	
11.0	536.0	No	C1	
10.0	489.0	No	C1	
84.0	655.0	No	C1	
1987.0	698.0	No	C1	
2290.0	693.0	No	C1	
8.0	1030.0	No	C1	
4877.0	1054.0	No	C2	
5818.0	1324.0	No	C2	
3894.0	842.0	No	C1	
6968.0	1611.0	No	C2	
1509.0	484.0	No	C1	
1698.0	395.0	No	C1	
3719.0	845.0	No	C1	
2940.0	820.0	No	C1	
1217.0	449.0	No	C1	
2185.0	647.0	No	C1	
5221.0	992.0	No	C2	
6199.0	1166.0	No	C2	
2383.0	699.0	No	C1	
2779.0	849.0	No	C1	
2003.0	525.0	No	C1	
2876.0	926.0	No	C1	
2698.0	779.0	No	C1	
3369.0	887.0	No	C1	
5543.0	1265.0	No	C2	
6028.0	1433.0	No	C2	
5438.0	1320.0	No	C2	
5146.0	1115.0	No	C2	
1813.0	548.0	No	C1	
1623.0	462.0	No	C1	
4438.0	1101.0	No	C1	
3089.0	980.0	No	C1	
5528.0	1099.0	No	C2	
1684.0	743.0	No	C1	
2962.0	976.0	No	C1	
2478.0	637.0	No	C1	
2167.0	632.0	No	C1	
4998.0	1284.0	No	C2	
5459.0	1482.0	No	C2	
4034.0	950.0	No	C1	
3698.0	998.0	No	C1	
6273.0	1175.0	No	C2	
5330.0	1372.0	No	C2	
2054.0	543.0	No	C1	
1525.0	576.0	No	C1	
3834.0	1471.0	No	C1	
5013.0	947.0	No	C2	
6887.0	1750.0	No	C2	
3913.0	540.0	No	C1	
8545.0	1794.0	No	C2	
2749.0	708.0	No	C1	
3836.0	964.0	No	C1	
921.0	448.0	No	C1	
5543.0	1189.0	No	C2	
5514.0	1102.0	No	C2	
919.0	461.0	No	C1	
5476.0	1290.0	No	C2	
3525.0	999.0	No	C1	
3560.0	930.0	No	C1	
1836.0	489.0	No	C1	
1753.0	496.0	No	C1	
1614.0	577.0	No	C1	
3773.0	841.0	No	C1	
2247.0	780.0	No	C1	
2963.0	873.0	No	C1	
2529.0	417.0	No	C1	
10348.0	1845.0	No	C2	
3611.0	894.0	No	C1	
8471.0	1840.0	No	C2	
2609.0	582.0	No	C1	
2762.0	757.0	No	C1	
2712.0	868.0	No	C1	
19.0	1173.0	No	C1	
5562.0	1358.0	No	C2	
4746.0	1084.0	No	C1	
5718.0	1260.0	No	C2	
12124.0	1763.0	No	C2	
5814.0	1588.0	No	C2	
3138.0	806.0	No	C1	
6708.0	1802.0	No	C2	
6083.0	1420.0	No	C2	
4721.0	1029.0	No	C1	
10146.0	2205.0	No	C2	
6039.0	1051.0	No	C2	
3067.0	591.0	No	C1	
3941.0	1222.0	No	C1	
3408.0	942.0	No	C1	
1590.0	565.0	No	C1	
6152.0	1281.0	No	C2	
2624.0	298.0	No	C1	
1053.0	311.0	No	C1	
2865.0	777.0	No	C1	
1844.0	474.0	No	C1	
1123.0	369.0	No	C1	
3626.0	996.0	No	C1	
10331.0	1552.0	No	C2	
5820.0	1232.0	No	C2	
1160.0	372.0	No	C1	
7230.0	1840.0	No	C2	
675.0	294.0	No	C1	
3619.0	1093.0	No	C1	
1821.0	611.0	No	C1	
7994.0	1786.0	No	C2	
11.0	941.0	No	C1	
2750.0	754.0	No	C1	
5824.0	1454.0	No	C2	
5864.0	1149.0	No	C2	
2223.0	787.0	No	C1	
3637.0	847.0	No	C1	
2070.0	623.0	No	C1	
925.0	250.0	No	C1	
1387.0	352.0	No	C1	
3691.0	1089.0	No	C1	
2494.0	602.0	No	C1	
4259.0	853.0	No	C1	
617.0	169.0	No	C1	
2785.0	672.0	No	C1	
7425.0	1335.0	No	C2	
3745.0	663.0	No	C1	
3097.0	808.0	No	C1	
1828.0	431.0	No	C1	
2812.0	631.0	No	C1	
4010.0	1044.0	No	C1	
14.0	706.0	No	C1	
4191.0	1009.0	No	C1	
1983.0	581.0	No	C1	
5892.0	1487.0	No	C2	
1875.0	516.0	No	C1	
1893.0	576.0	No	C1	
2678.0	771.0	No	C1	
5978.0	1326.0	No	C2	
2205.0	549.0	No	C1	
1671.0	714.0	No	C1	
3000.0	775.0	No	C1	
4902.0	1336.0	No	C2	
6003.0	1491.0	No	C2	
772.0	235.0	No	C1	
1098.0	258.0	No	C1	
25337.0	1036.0	No	C2	
2773.0	769.0	No	C1	
9818.0	1276.0	No	C2	
3280.0	790.0	No	C1	
1916.0	537.0	No	C1	
6809.0	1680.0	No	C2	
8529.0	1394.0	No	C2	
2855.0	973.0	No	C1	
2443.0	756.0	No	C1	
4265.0	972.0	No	C1	
1034.0	495.0	No	C1	
5394.0	1368.0	No	C2	
8572.0	1691.0	No	C2	
20.0	513.0	No	C1	
1646.0	453.0	No	C1	
1573.0	1222.0	No	C1	
1808.0	573.0	No	C1	
2236.0	737.0	No	C1	
1055.0	321.0	No	C1	
1874.0	695.0	No	C1	
2427.0	587.0	No	C1	
607.0	254.0	No	C1	
2711.0	791.0	No	C1	
4483.0	718.0	No	C1	
3607.0	1095.0	No	C1	
15942.0	1450.0	No	C2	
5398.0	1174.0	No	C2	
6853.0	1482.0	No	C2	
1913.0	556.0	No	C1	
783.0	503.0	No	C1	
5042.0	1164.0	No	C2	
3455.0	992.0	No	C1	
6072.0	1364.0	No	C2	
7496.0	1549.0	No	C2	
3047.0	1024.0	No	C1	
1268.0	304.0	No	C1	
4426.0	1180.0	No	C1	
1296.0	362.0	No	C1	
4990.0	1128.0	No	C2	
3620.0	1015.0	No	C1	
13.0	490.0	No	C1	
1960.0	743.0	No	C1	
2199.0	616.0	No	C1	
1507.0	541.0	No	C1	
1877.0	760.0	No	C1	
1630.0	462.0	No	C1	
3036.0	919.0	No	C1	
1379.0	294.0	No	C1	
2617.0	618.0	No	C1	
705.0	187.0	No	C1	
3730.0	887.0	No	C1	
5705.0	1294.0	No	C2	
2326.0	881.0	No	C1	
1865.0	362.0	No	C1	
3022.0	985.0	No	C1	
2347.0	768.0	No	C1	
3937.0	1044.0	No	C1	
554.0	332.0	No	C1	
2435.0	734.0	No	C1	
1772.0	408.0	No	C1	
6379.0	823.0	No	C2	
8791.0	1596.0	No	C2	
3105.0	885.0	No	C1	
5284.0	1560.0	No	C2	
8739.0	1821.0	No	C2	
1730.0	476.0	No	C1	
2889.0	732.0	No	C1	
3561.0	930.0	No	C1	
5554.0	1668.0	No	C2	
1514.0	470.0	No	C1	
2978.0	717.0	No	C1	
3464.0	1044.0	No	C1	
1524.0	630.0	No	C1	
5164.0	1251.0	No	C2	
5573.0	1261.0	No	C2	
2014.0	490.0	No	C1	
4684.0	1659.0	No	C1	
6984.0	890.0	No	C2	
2002.0	642.0	No	C1	
1780.0	396.0	No	C1	
7312.0	1752.0	No	C2	
1591.0	522.0	No	C1	
2667.0	758.0	No	C1	
4285.0	1043.0	No	C1	
3065.0	818.0	No	C1	
12110.0	1762.0	No	C2	
3073.0	941.0	No	C1	
6835.0	1598.0	No	C2	
6094.0	1690.0	No	C2	
6705.0	1802.0	No	C2	
11030.0	1792.0	No	C2	
3824.0	1048.0	No	C1	
4969.0	1122.0	No	C2	
4740.0	1029.0	No	C1	
5030.0	775.0	No	C2	
4965.0	1292.0	No	C2	
1052.0	280.0	No	C1	
3145.0	591.0	No	C1	
3160.0	759.0	No	C1	
3944.0	1222.0	No	C1	
1837.0	445.0	No	C1	
2246.0	746.0	No	C1	
2085.0	510.0	No	C1	
1864.0	433.0	No	C1	
5138.0	1203.0	No	C2	
965.0	369.0	No	C1	
1463.0	546.0	No	C1	
1037.0	311.0	No	C1	
7991.0	1786.0	No	C2	
6730.0	1316.0	No	C2	
3091.0	828.0	No	C1	
10869.0	521.0	No	C2	
3629.0	1015.0	No	C1	
1268.0	371.0	No	C1	
2535.0	294.0	No	C1	
924.0	330.0	No	C1	
2342.0	315.0	No	C1	
40.0	516.0	No	C1	
2282.0	549.0	No	C1	
4508.0	1348.0	No	C1	
3441.0	812.0	No	C1	
6445.0	1234.0	No	C2	
3798.0	802.0	No	C1	
3308.0	844.0	No	C1	
2491.0	602.0	No	C1	
3433.0	713.0	No	C1	
1474.0	497.0	No	C1	
3369.0	1209.0	No	C1	
6149.0	1353.0	No	C2	
1849.0	598.0	No	C1	
3850.0	1085.0	No	C1	
7576.0	1441.0	No	C2	
5563.0	1301.0	No	C2	
2191.0	509.0	No	C1	
2395.0	667.0	No	C1	
6608.0	1293.0	No	C2	
2219.0	671.0	No	C1	
1504.0	484.0	No	C1	
8797.0	1845.0	No	C2	
2474.0	707.0	No	C1	
3730.0	779.0	No	C1	
9938.0	2065.0	No	C2	
1738.0	508.0	No	C1	
1126.0	268.0	No	C1	
7181.0	1892.0	No	C2	
552.0	134.0	No	C1	
1675.0	428.0	No	C1	
1119.0	327.0	No	C1	
7489.0	1435.0	No	C2	
6017.0	1054.0	No	C2	
5464.0	1558.0	No	C2	
3421.0	922.0	No	C1	
5025.0	1096.0	No	C2	
2395.0	763.0	No	C1	
9916.0	1367.0	No	C2	
362.0	112.0	No	C1	
6794.0	1681.0	No	C2	
5368.0	1403.0	No	C2	
1690.0	623.0	No	C1	
2432.0	755.0	No	C1	
881.0	305.0	No	C1	
2638.0	844.0	No	C1	
1042.0	495.0	No	C1	
2525.0	731.0	No	C1	
3813.0	1130.0	No	C1	
2718.0	558.0	No	C1	
2685.0	875.0	No	C1	
6711.0	1433.0	No	C2	
3623.0	953.0	No	C1	
2138.0	678.0	No	C1	
2984.0	801.0	No	C1	
1839.0	649.0	No	C1	
1939.0	606.0	No	C1	
6058.0	1055.0	No	C2	
3295.0	785.0	No	C1	
2957.0	815.0	No	C1	
3645.0	987.0	No	C1	
3595.0	837.0	No	C1	
723.0	301.0	No	C1	
6832.0	1519.0	No	C2	
7764.0	1761.0	No	C2	
9685.0	1978.0	No	C2	
3650.0	978.0	No	C1	
6874.0	1482.0	No	C2	
960.0	398.0	No	C1	
4545.0	820.0	No	C1	
6949.0	1688.0	No	C2	
2511.0	1596.0	No	C1	
6259.0	1398.0	No	C2	
2342.0	501.0	No	C1	
2276.0	716.0	No	C1	
3456.0	1073.0	No	C1	
3493.0	820.0	No	C1	
3019.0	645.0	No	C1	
1594.0	543.0	No	C1	
3162.0	768.0	No	C1	
3940.0	1188.0	No	C1	
4439.0	1059.0	No	C1	
3374.0	887.0	No	C1	
533.0	222.0	No	C1	
2901.0	812.0	No	C1	
2711.0	761.0	No	C1	
4357.0	829.0	No	C1	
5551.0	1149.0	No	C2	
1774.0	571.0	No	C1	
2923.0	842.0	No	C1	
1989.0	268.0	No	C1	
2905.0	884.0	No	C1	
769.0	408.0	No	C1	
2915.0	1040.0	No	C1	
3500.0	833.0	No	C1	
7417.0	1554.0	No	C2	
5133.0	1129.0	No	C2	
10427.0	1758.0	No	C2	
3904.0	1083.0	No	C1	
2218.0	826.0	No	C1	
6244.0	1476.0	No	C2	
1860.0	522.0	No	C1	
5707.0	1324.0	No	C2	
1625.0	462.0	No	C1	
1618.0	269.0	No	C1	
5278.0	1257.0	No	C2	
1406.0	421.0	No	C1	
1579.0	545.0	No	C1	
1266.0	551.0	No	C1	
5655.0	1021.0	No	C2	
3417.0	854.0	No	C1	
3419.0	875.0	No	C1	
3010.0	681.0	No	C1	
3717.0	869.0	No	C1	
595.0	175.0	No	C1	
4515.0	1194.0	No	C1	
5808.0	1245.0	No	C2	
4740.0	1295.0	No	C1	
2907.0	886.0	No	C1	
5181.0	1441.0	No	C2	
4384.0	955.0	No	C1	
4861.0	1262.0	No	C2	
2802.0	791.0	No	C1	
6147.0	1679.0	No	C2	
6919.0	1747.0	No	C2	
100.0	145.0	No	C1	
3021.0	835.0	No	C1	
7388.0	1543.0	No	C2	
3969.0	1139.0	No	C1	
2198.0	650.0	No	C1	
3562.0	930.0	No	C1	
3922.0	811.0	No	C1	
8268.0	1287.0	No	C2	
1738.0	650.0	No	C1	
8552.0	792.0	No	C2	
872.0	363.0	No	C1	
4748.0	1084.0	No	C1	
3792.0	867.0	No	C1	
12096.0	1763.0	No	C2	
1547.0	1700.0	No	C1	
8368.0	1238.0	No	C2	
4551.0	1209.0	No	C1	
2210.0	605.0	No	C1	
4740.0	1029.0	No	C1	
4131.0	991.0	No	C1	
3255.0	893.0	No	C1	
3950.0	1222.0	No	C1	
6039.0	1051.0	No	C2	
7168.0	1466.0	No	C2	
5747.0	870.0	No	C2	
6392.0	1605.0	No	C2	
6130.0	1252.0	No	C2	
8605.0	1620.0	No	C2	
2455.0	640.0	No	C1	
1241.0	561.0	No	C1	
12066.0	1397.0	No	C2	
5542.0	1598.0	No	C2	
733.0	294.0	No	C1	
3595.0	1093.0	No	C1	
5861.0	1149.0	No	C2	
2883.0	945.0	No	C1	
8311.0	1990.0	No	C2	
3564.0	734.0	No	C1	
2833.0	871.0	No	C1	
3317.0	864.0	No	C1	
1020.0	336.0	No	C1	
1338.0	487.0	No	C1	
4441.0	1159.0	No	C1	
3463.0	812.0	No	C1	
4662.0	1021.0	No	C1	
2859.0	572.0	No	C1	
3320.0	844.0	No	C1	
4256.0	853.0	No	C1	
6928.0	1461.0	No	C2	
1765.0	598.0	No	C1	
2265.0	593.0	No	C1	
6352.0	1552.0	No	C2	
3589.0	956.0	No	C1	
8152.0	1950.0	No	C2	
2762.0	672.0	No	C1	
703.0	304.0	No	C1	
5943.0	1667.0	No	C2	
3743.0	684.0	No	C1	
3798.0	802.0	No	C1	
3131.0	1006.0	No	C1	
10724.0	1690.0	No	C2	
6027.0	1117.0	No	C2	
3438.0	940.0	No	C1	
30.0	1288.0	No	C1	
3238.0	794.0	No	C1	
2360.0	712.0	No	C1	
5773.0	1576.0	No	C2	
3690.0	938.0	No	C1	
6998.0	1583.0	No	C2	
1696.0	649.0	No	C1	
7289.0	1336.0	No	C2	
5662.0	1182.0	No	C2	
1117.0	414.0	No	C1	
2976.0	973.0	No	C1	
10141.0	1631.0	No	C2	
2704.0	736.0	No	C1	
2027.0	592.0	No	C1	
3568.0	134.0	No	C1	
2563.0	809.0	No	C1	
6800.0	1700.0	No	C2	
5266.0	1117.0	No	C2	
2115.0	551.0	No	C1	
4184.0	842.0	No	C1	
